1105,707
1102,707
1101,706
1097,706
1096,705
1093,705
1092,704
1088,704
1087,703
1084,703
1083,702
1079,702
1078,701
1074,701
1073,700
1070,700
1069,699
1065,699
1064,698
1061,698
1060,697
1056,697
1055,696
1052,696
1051,695
1047,695
1046,694
1043,694
1042,693
1038,693
1037,692
1034,692
1033,691
1029,691
1028,690
1025,690
1024,689
1020,689
1019,688
1016,688
1015,687
1011,687
1010,686
1007,686
1006,685
1002,685
1001,684
997,684
996,683
993,683
992,682
988,682
987,681
984,681
983,680
979,680
978,679
975,679
974,678
970,678
969,677
966,677
965,676
961,676
960,675
957,675
956,674
952,674
951,673
948,673
947,672
943,672
942,671
939,671
938,670
934,670
933,669
930,669
929,668
925,668
924,667
921,667
920,666
916,666
915,665
911,665
910,664
907,664
906,663
903,663
902,662
899,662
898,661
896,661
895,660
894,660
893,659
892,659
891,658
890,658
889,657
888,657
887,656
886,656
885,655
884,655
883,654
882,654
880,652
879,652
878,651
877,651
875,649
874,649
872,647
871,647
868,644
867,644
864,641
863,641
858,636
857,636
850,629
849,629
833,613
833,612
824,603
824,602
820,598
820,597
817,594
817,593
814,590
814,589
813,588
813,587
811,585
811,584
810,583
810,582
808,580
808,579
807,578
807,577
806,576
806,575
805,574
805,573
804,572
804,571
803,570
803,569
802,568
802,567
801,566
801,565
800,564
800,563
799,562
799,560
798,559
798,558
797,557
797,556
796,555
796,554
795,553
795,551
794,550
794,549
793,548
793,546
792,545
792,544
791,543
791,541
790,540
790,539
789,538
789,536
788,535
788,533
787,532
787,531
786,530
786,528
785,527
785,525
784,524
784,522
783,521
783,519
782,518
782,517
781,516
781,514
780,513
780,511
779,510
779,508
778,507
778,504
777,503
777,501
776,500
776,498
775,497
775,495
774,494
774,492
773,491
773,488
772,487
772,485
771,484
771,483
770,482
770,481
769,480
769,479
768,478
768,477
767,476
767,475
766,474
766,473
765,472
765,471
764,470
764,469
762,467
762,466
759,463
759,462
757,460
757,459
750,452
749,452
745,448
744,448
742,446
741,446
740,445
739,445
737,443
736,443
735,442
734,442
733,441
731,441
730,440
728,440
727,439
725,439
724,438
722,438
721,437
718,437
717,436
713,436
712,435
696,435
695,434
